评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Larry,Great product,https://www.amazon.com/gp/customer-reviews/R36GN24OWY5Q1P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," December 11, 2024",Size: 3X-LargeColor: Royal Blue,Verified Purchase,Great shirt perfect fit,
ROB @ Philly,FR long sleeve shirt,https://www.amazon.com/gp/customer-reviews/R2HTV0XMNGZZP7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," November 26, 2024",Size: LargeColor: Henley Navy,Verified Purchase,"Some guys prefer these to the button down Bulwark shirts as they say these are more comfortable, they are softer...",
Mic300,Not recommended for welders,https://www.amazon.com/gp/customer-reviews/R3C8ZV478Q63CI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"1.0 "," the United States "," November 2, 2024",Size: MediumColor: Black,Verified Purchase,Spatter from mig welding went through it like butter... my forearm looked like i stuck it in a bucket of bed bugs from all the spatter. Might work for some but didn't work for me.,
Rudy,Bad service,https://www.amazon.com/gp/customer-reviews/R2R9F0ZARMS7EH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"1.0 "," the United States "," October 5, 2024",Size: 4X-LargeColor: Fire Blue,Verified Purchase,I needed this shirt so bad for work especially since the price was incredibly low and never received my package. The misfortune of not getting anybody to help you either is such a shame.  Very bad service and a very unsatisfied customer. What a shame.,
Brian D. Koch,This is how this product arrived to me …,https://www.amazon.com/gp/customer-reviews/RHL4WU2TXR3X4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"1.0 "," the United States "," September 27, 2024",Size: XX-LargeColor: Gray,Verified Purchase,This product arrived stained and bleached out in the front.  I just pulled said product out of the package.  I have not worn nor washed it!,
Fernando Rodriguez,Size matters,https://www.amazon.com/gp/customer-reviews/R2EXL1H33XO14I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"4.0 "," the United States "," September 1, 2024",,Verified Purchase,"I choose a medium size, following the chart guidelines.  But it fits to tight when supposed to fits me lose using the chart guidelines.",
Amazon Customer,Burns faster than anticipated.,https://www.amazon.com/gp/customer-reviews/R1PNMBVLQY6UXD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"1.0 "," the United States "," August 28, 2024",Size: MediumColor: Bright Green,Verified Purchase,"I was hoping to have this shirt last a bit longer. The pictures are after only 3 days of use. I probably could have gotten some extra days out of it if I added starch, but I wanted to see how it did on it's own. Now I'm worried it might not make it through next week when I get paid. Wore it right out of the packaging so that I didn't wash off any retardant, and I'm now wondering if there was any even on it, it certainly didn't seem to burn any less than my regular cotton shirts. Really disappointed.",
william zimmerman,Works great,https://www.amazon.com/gp/customer-reviews/RPXSQR1K6AR7C/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," July 20, 2024",Size: XX-LargeColor: Fire Blue,Verified Purchase,Comfy shirt though fr makes it warm in the summer like all do. Got a size bigger to be able to tuck in but it makes it really big so stay with your regular size,
Caleb,Very unhappy with quality,https://www.amazon.com/gp/customer-reviews/R2FWQJSQP985VN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"1.0 "," the United States "," June 30, 2024",Size: XX-LargeColor: Blue,Verified Purchase,Wore the shirt outside in the sunshine ONE day and it  became extremely faded. Have had other FR clothing  that didn’t fade for several months. Looks horrible likely know of this issue since was 50% off,
Steven Nielsen,They are heavier material than they appear,https://www.amazon.com/gp/customer-reviews/R20W3Z6LIXF1P7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," June 18, 2024",Size: X-LargeColor: Heather Grey,Verified Purchase,These are very good shirts but they are heavier material weight than they appear to be.,
Me,Came today with multiple holes!,https://www.amazon.com/gp/customer-reviews/R1LZYVCEDAQSZR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"1.0 "," the United States "," May 14, 2024",Size: X-LargeColor: Grey,Verified Purchase,"No tag, just holes! So irritated that my time and money is wasted. Where is the quality control? Now I have to drive it somewhere in my 12mpg car which will cost me even more in gas! 😡",
Timothy O.,As Advertised,https://www.amazon.com/gp/customer-reviews/R2XEHIF5C130C0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," May 1, 2024",Size: LargeColor: Bright Green,Verified Purchase,Shirt is exactly what I wanted. Just remember fire retardant isn't fire proof. Order a size up.,
reader 345,"A nice, heavy stylish shirt.",https://www.amazon.com/gp/customer-reviews/RX00ELMYLGFTN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," April 25, 2024",Size: 3X-LargeColor: Heather Grey,Verified Purchase,"Bought it as a gift for a welder and he loves it. Looks good, has a good quality to the fabric. Very happy.",
paula adams,Fr shirt,https://www.amazon.com/gp/customer-reviews/R13RZXPB1OI7I8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," April 23, 2024",Size: X-LargeColor: Heather Grey,Verified Purchase,Fit very comfortably,
Ciara,No good,https://www.amazon.com/gp/customer-reviews/R1CUBOEY1PUNUR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"1.0 "," the United States "," March 12, 2024",Size: MediumColor: Black,Verified Purchase,Caught on fire in multiple places on the first day.,
Ariel J,Would buy again,https://www.amazon.com/gp/customer-reviews/R18NC6Z9DPK0WB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," January 23, 2024",Size: X-LargeColor: Black,Verified Purchase,"Good quality, price, and fit! Husband loves it for work.",
Amazon Customer,Larger than expected,https://www.amazon.com/gp/customer-reviews/R28X03I95K3PLN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," December 24, 2023",Size: X-LargeColor: Black,Verified Purchase,Larger than expected nice material,
Amazon Customer,Very comfortable!,https://www.amazon.com/gp/customer-reviews/RWOZC4WAXONKA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," November 24, 2023",Size: X-LargeColor: Maroon,Verified Purchase,A thin FR long sleeve shirt.,
Al,Great value,https://www.amazon.com/gp/customer-reviews/R1O5WHKYRYBGFA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," October 22, 2023",Size: XX-LargeColor: Orange,Verified Purchase,Comfortable and very reasonably priced.,
Koger,Great fire-resistant shirt for welding or other hot work,https://www.amazon.com/gp/customer-reviews/RD0OYLIQWD2EZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"4.0 "," the United States "," September 25, 2023",Size: X-LargeColor: Bright Green,,"I absolutely love these shirts, they are great for welding and grinding. I have been welding for about 15 years now and I've seen plenty of different options for keeping fire off you. This is definitely a favorite of mine, the material is still light enough to work in comfortably while keeping you safe. I have never been one to wear leathers I'll stick weld in a t shirt when it gets too hot out lol. These shirts are a great medium tough and I have nothing but good experiences after months of use. The size is a little off and I would order a size down next time and that's the only reason for taking a star off. I would almost compare these to the little green jackets everyone always wears with a little flair to them. Even after multiple wash cycles it is still flame resistant and I've even done some overhead welding with this shirt. I seriously have nothing but good things to say about these shirts besides the size and have suggested them to all my friends. If you are looking for a nice light material to do hot work I fully suggest these shirts!!!",
Angelo,Very well made,https://www.amazon.com/gp/customer-reviews/R1RD54P3UE694X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," September 15, 2023",,Verified Purchase,Excellent value.  This shirt is made way better than I expected.  A really good value.,
samazon,Nope,https://www.amazon.com/gp/customer-reviews/R3EMV97TT6GF6Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"1.0 "," the United States "," September 11, 2023",Size: X-LargeColor: Gray,Verified Purchase,Had holes and burns the first day worn,
Trevor & Amber,"Fits as expected, soft and comfortable, haven't ignited so far!",https://www.amazon.com/gp/customer-reviews/R2VQLRZOH5MDQC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," August 2, 2023",Size: X-LargeColor: Fire Blue,,"This shirt fit as expected, it is soft and comfortable to wear, while it may not be the most stylish or flattering shirt it is great to wear and serves its purpose! I have used it to do some welding and had spatter fly up and hit the shirt and it didn't burn or catch fire whereas my non-fire-retardant shirt that I have used for welding would turn brown and small little holes would appear when welding spatter hit it! Overall does a great job at keeping me from being burnt and keeps me safe. I also used it for some serious grinding, and it held up great for that when the sparks hit the shirt.",
A1_SLY,Does not have the patch in the side arm pocket,https://www.amazon.com/gp/customer-reviews/R39UFMX4B1SIYA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"1.0 "," the United States "," July 19, 2023",,Verified Purchase,The pictures isn’t accurate the arm pocket logo is missing,
Mariotboy,Awesome FR,https://www.amazon.com/gp/customer-reviews/R1XJCV7BGA7W5Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," July 10, 2023",Size: XX-LargeColor: Royal Blue,,"So I need to wear FR for work out in the oilfields and it's great that I'm able to wear shirts like this. It feels great against my skin,  isn't too heavy and the print is awesome looking. Highly recommend it",
Christopher Julian,Great fit and protection,https://www.amazon.com/gp/customer-reviews/R5RR3W6IOO752/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," June 23, 2023",Size: X-LargeColor: Royal Blue,,"The thick material of this shirt definitely adds that extra layer of protection when I weld. The shirt is thick and pretty comfortable. I wear an extra large and it seems to be pretty true to size. I like the elastic cuffs as my gloves fit over them pretty well. I would definitely not describe the shirt as ‘stylish,’ but it certainly does the job when I’m working. No complaints here. Giving it five stars for fit and function.",
keith murray,awesome,https://www.amazon.com/gp/customer-reviews/R1TJDHOX1HM8XG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," June 14, 2023",Size: X-LargeColor: Heather Grey,Verified Purchase,tons of complements  fits great,
Pedro Alcedo,Excelente,https://www.amazon.com/gp/customer-reviews/RT4XE21ZUGPBN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," May 31, 2023",Size: X-LargeColor: Gray,Verified Purchase,"Muy buena, sobretodo para el clima frío",
Markia,i love this shirt,https://www.amazon.com/gp/customer-reviews/RMANV6P27MPGD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," May 28, 2023",Size: XX-LargeColor: Khaki,,"shirt run a tiny bit big, but the shirt honestly great material very comfortable and warm. not really too much to say about the shirt.",
"D. Ashley Cohen, Ph.D.","Warm, comfortable fire resistant, garish",https://www.amazon.com/gp/customer-reviews/RNGFP0VREFETZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," May 25, 2023",Size: XX-LargeColor: Khaki,,Alas the latter ruins the former. I wish I could have gotten one of the solid color ones.,
SM,I like this shirt!,https://www.amazon.com/gp/customer-reviews/R1YTHRCTI3UR70/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," May 18, 2023",Size: LargeColor: Royal Blue,,"I wasn’t sure about the pattern, but it’s really fun. The shirt fits well, maybe a little on the big side. Material is soft and holds up well. I use it when welding and it has worked out fine. Says it’s Fire Rated, so far so good when welding. I like the shirt and would buy again particularly at this price point.",
John A,Now when i weld I look great,https://www.amazon.com/gp/customer-reviews/R1GNK68VJUUWHM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," May 15, 2023",Size: X-LargeColor: Fire Blue,,"I ordered this welding shirt for when i am doing certain types of welding where sparks could set my clothes on fire even with leather apron and welding gloves.  This shirt looks great, fits well and is very comfortable.  Now I look great when welding and wish my welds looked this good.",
Steve,Comfortable and fireproof.,https://www.amazon.com/gp/customer-reviews/R321M6LYTB2QUY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," May 11, 2023",Size: 4X-LargeColor: Khaki,,"This is a long sleeve shirt made to be fire resistant. It is the type of clothing that is approved for firefighters, especially those fighting the wild fire, in need of warm clothing. It is completely comfortable and it does not seem like something that would be fire rated, but it is. It includes a nice beige and brown design with flames on it, and has the letters FR on the pocket to designate its flame retardant status  Overall this shirt is great for a normal, relatively heavy long sleeve shirt. And the fact that it can potentially protect you from wildfires adds to the desirable. It also includes a button and additional patch of material; if you tear this shirt you can still have protection from the flames.",
p.wills,Comfortable,https://www.amazon.com/gp/customer-reviews/R285AFTDMFGIQC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," May 9, 2023",Size: LargeColor: Fire Blue,,4 stars Fits as expected. Ordered a Large for a 6'5 210lb man. Shirt is comfortable to wear and does its job for welding projects. Launders well. Slight stretch is nice to maneuver easily when working.,
James and Amy Reviews,Style and Function,https://www.amazon.com/gp/customer-reviews/R2GYYND8IPJ2AF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"5.0 "," the United States "," May 8, 2023",Size: XX-LargeColor: Fire Blue,,"When your girl asks to learn to weld, you say, ""absolutely!""  So safety first requires proper gear.  This shirt is a great combination of form and function.  I intentionally purchased it a bit too big.  It fit exactly as expected. It is well made with good coverage for her safety; It is super soft too.",
Lyle Swann,Thick but comfortable,https://www.amazon.com/gp/customer-reviews/RADMLYIZ7Q1QF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09M6VVHBX,"4.0 "," the United States "," May 7, 2023",Size: LargeColor: Royal Blue,,These seem to run slightly large.  The material is thick but soft.  The cuffs are tight so they'll keep flying sparks out of your sleeves.  I would still order your usual size.,
