评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
george sereday,Excellent work pants,https://www.amazon.com/gp/customer-reviews/R3VPPDBCFPUIV2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"5.0 "," the United States "," November 2, 2024",Size: 34W x 32LColor: Black,Verified Purchase,The option to pull out pouches or leave them undetected is awesome,
dustin,They shrink,https://www.amazon.com/gp/customer-reviews/R3J0CGB9NK1I5Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"3.0 "," the United States "," October 21, 2024",Size: 38W x 30LColor: Black,Verified Purchase,I bought 34 30 witch is what size  my other pants are ( carhart) after washing didn't fit so went back and got 38 30 and washed them and they fit. I wanted them to be a little  loose due to the pockets  and I have just anuff room to put 2or 3 fingers at the button  without a belt,
Jeff L,I ordered 32W x 32L - I received 38W x 30L. How does that happen?,https://www.amazon.com/gp/customer-reviews/R1R52RB8AUI5AO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"4.0 "," the United States "," July 2, 2024",Size: 32Color: Gray/Black,Verified Purchase,"These pants appear to be very well made, and very feature rich. I was looking forward to no longer needing a tool belt, I couldn't wear them because the size differed so much from what I ordered. I've returned them and ordered a 30W x 30L (Amazon recommended 32W x 32L). I'm hoping to receive the size I actually ordered. Edit: 7/6/24 I actually received a 30W x 30L pair within two days. Now that I own a pair that I can actually wear, I have to say that these are an excellent pair of work pants. I only wear a leather tool belt now when I need something to clip an impact driver to. Amazon recommended 32W x 32L, but the 30W x 30L fits me perfectly. The only reason I'm not giving 5 stars is because of the first shipment being so far off, and because of Amazon's return process. It was recommended that I take the package to return to a ""UPS Store"" with only a QR Code, and that it would be free. The first ""UPS Store"" I took it to told me they didn't process QR Codes at all, and the second one wanted to charge me $5 to scan a QR code and print the label. It is misleading for Amazon to recommend the QR Code return method as ""free""!",
Brandon Angle,"Great, runs small. Material is stiff",https://www.amazon.com/gp/customer-reviews/R1HT85V5L0WK1N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"5.0 "," the United States "," June 22, 2024",Size: 36W x 30LColor: Black,Verified Purchase,"They are great pants, well made. They are a little stiff when moving around, I think they are a little tight compared to other brands I wear of the same measurements. May or may not be the same for you.",
Amazon Customer,Sturdy,https://www.amazon.com/gp/customer-reviews/R3W2IRGDFWSXM4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"5.0 "," the United States "," June 16, 2024",Size: 38W x 36LColor: Black,Verified Purchase,"Great work pants!! Very durable.pockets hold tools In  Place. Heavy-duty, fit good.",
D McNulty,Love the pants not the price,https://www.amazon.com/gp/customer-reviews/R29KWW34QKIPTA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"5.0 "," the United States "," January 12, 2024",Size: 36W x 34LColor: Black,Verified Purchase,They are very well made! Lots of pockets. Like the pocket you can tuck or take out to use. Hope they last a long time!,
step,Work pants,https://www.amazon.com/gp/customer-reviews/R3PLI66ULH4REB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"5.0 "," the United States "," December 31, 2023",Size: 44W x 30LColor: Black,Verified Purchase,Best pants ever.  Last pair 20 yrs old…still in great condition.,2
Thipster,Very durable,https://www.amazon.com/gp/customer-reviews/R1RIP2S514YC5B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"5.0 "," the United States "," December 20, 2023",Size: 36W x 32LColor: Black,Verified Purchase,"I buy these for my husband. He works outside, lots of tools. These pants have many pockets to carry them in. Nice!",
Angus M.,Very disappointed. The crotch already tore out.,https://www.amazon.com/gp/customer-reviews/R1COFI5RJR6RRV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"1.0 "," the United States "," December 18, 2023",Size: 34W x 34LColor: Gray/Black,Verified Purchase,I had these pants less than a year and the crotch has already blow out. I have other Blaklader x1600 carpenter pants and Carhartt canvas pants that I wear on a rotational basis. I wear long pants only during the cold weather months. I am a contractor and rely on tough rugged work wear. I am very disappointed. These pants are very expensive.,
angry citizen,"Tight fit, not enough rise, zipper needs to go downwards further",https://www.amazon.com/gp/customer-reviews/RHXR9KMBF025A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"4.0 "," the United States "," October 18, 2023",Size: 30W x 32LColor: Gray/Black,Verified Purchase,"I bought a 32 but it was too loose around the waist.  The 30 is too tight in the hips & both need to have a higher rise - they are too tight in the crotch.I like the nail/tool pockets that you can tuck in when not being used.  The zipper pocket on the left needs to be an inch taller to fit a traditional tall billfold or I suppose a digital device.  There should be Cordura at the top of the nail pockets, so you can clip a knife or ruler without eventually tearing the fabric.  I like the pencil pockets on both sides since I might be holding a workpiece with either hand & need to scribe a line.",
Tony Trevino,Crotch wears out too easy,https://www.amazon.com/gp/customer-reviews/R2AJUSGHK1BCN6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"3.0 "," the United States "," August 23, 2023",Size: 32W x 32LColor: Black,Verified Purchase,The pants are amazing but this is the second pair I bought within a year. The crotch was out within 5 to 6 months for what I pay for these pants I figure it should at least last a year. I'd buy Carpenter wranglers for 20 bucks I could actually buy six pairs and would last me way more than a year I actually have wranglers that I've had for the last 3 to 4 years.. they need to reinforce the crotch because the construction you're doing a lot of bending and walking,2
david a gardner,The sizes are weird,https://www.amazon.com/gp/customer-reviews/R2FYHZ2PE2N1JB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"3.0 "," the United States "," May 13, 2023",Size: 36W x 30LColor: Black,Verified Purchase,I normally wear a 36  waist..so I bought a 36 and they fit perfectly until I washed them the first time.. I guess I shouldn’t of put them in the dryer because they shrank so much that they didn’t fit so then I returned them and tried a 38 which was just way too large now I have this $150 pair of way too large pants..,2
Reader A,Comfortable right out of the package.,https://www.amazon.com/gp/customer-reviews/RWUAT8QXQGOWG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09R13HXNF,"5.0 "," the United States "," February 6, 2023",Size: 36W x 30LColor: Black,Verified Purchase,"These are well made work pants. I thought all the pockets were overkill and wish the made a simpler pant. There’s one pocket that sticks out on the left, it seemed like an afterthought.",
