标题,详情
COOFANDY Men's Shirt Jacket Lightweight Canvas Trucker Jacket Cotton Button Work Jackets,"EXCELLENT CRAFTSMANSHIP - Men's lightweight shirt jackets are made of 100% Cotton, soft and skin-friendly, moisture wicking and no ironing required, machine washable and solid. Coofandy uses exquisite sewing technology to keep casual work shirts bright and wear-resistant after long-term repeated washing and use."
COOFANDY Men's Shirt Jacket Lightweight Canvas Trucker Jacket Cotton Button Work Jackets,"CLASSIC FIT - Casual design, button closure (6 buttons on the front), button cuffs can be rolled up easily, 2 deep welt pockets, 1 buttoned chest flap pockets, 2 conceal pockets to secure your personal belongings. The simple design of long sleeve regular fit button down shirt makes you look clean, handsome and energetic."
COOFANDY Men's Shirt Jacket Lightweight Canvas Trucker Jacket Cotton Button Work Jackets,"OCCASION - Daily casual, office work, outdoor activities, long hours of labor, Interview, business meeting, mechanic work, hiking, fishing, camping, travel, sightseeing, all seasons. Men's warm lightweight trucker jackets are thoughtful gifts for son, father, husbands and yourself."
COOFANDY Men's Shirt Jacket Lightweight Canvas Trucker Jacket Cotton Button Work Jackets,EASY TO MATCH - Wearing alone or layering with a basic tee/thick coat/thin sweater... A Cotton long sleeve button down cargo jacket goes easily with most of the clothes in your wardrobe.
COOFANDY Men's Shirt Jacket Lightweight Canvas Trucker Jacket Cotton Button Work Jackets,"NOTE: Machine wash or hand wash, Easy care. Please refer to our size chart before purchasing."
COOFANDY Men's Shirt Jacket Lightweight Canvas Trucker Jacket Cotton Button Work Jackets,
