评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Kimberley,Extremely soft!!,https://www.amazon.com/gp/customer-reviews/R1VD8D14I2QITY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"5.0 "," the United States "," January 19, 2025",Color: KhakiplaidSize: Small,Verified Purchase,Softer than I expected. True to size and looks so stinking cute! Color is exactly as pictured. The quality is excellent and it’s a great value for the money. Doesn’t snag either. I’ve washed it twice and it hasn’t pilled or snagged yet. Ordered a size small. I’m 5’6”,
Vanessa Suggs,such a cozy sweater!,https://www.amazon.com/gp/customer-reviews/RYQD2TCPP4UZ6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"5.0 "," the United States "," January 19, 2025",Color: KhakiplaidSize: Large,Verified Purchase,"Love this design and it is super comfy and cozy! Not too thick and hot, just the perfect thickness!! Definitely was a go to sweater for me this year!",
Tonia,Not a turtleneck,https://www.amazon.com/gp/customer-reviews/R28K7XL6VALBZG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"2.0 "," the United States "," January 18, 2025",Color: CoralSize: Small,Verified Purchase,"This is a crew neck, not a turtleneck. Plus, had defect in pattern.",
chrisC,Perfect trendy sweater!,https://www.amazon.com/gp/customer-reviews/R3HRUP1TPPUMQ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"5.0 "," the United States "," January 18, 2025",Color: KhakiplaidSize: Small,Verified Purchase,I love love this sweater!!! It’s comfy and so cute! I get compliments all of the time when I wear it!,
Amazon Customer,Classy and comfortable,https://www.amazon.com/gp/customer-reviews/R3BW2UHMOURMLH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"5.0 "," the United States "," January 17, 2025",Color: KhakiplaidSize: Large,Verified Purchase,"I love the color, I love the feel of it and it’s very comfortable.  It fits great! It doesn’t wrinkle. I like wearing it!👍",
Janet Callon,Runs large,https://www.amazon.com/gp/customer-reviews/R1O1H4VBJ3UALC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"5.0 "," the United States "," January 16, 2025",Color: KhakiplaidSize: Medium,Verified Purchase,"Very nice soft material. Medium seems large, but I like my sweaters to fit loose.",
Ani Zeynavand,Quality is ok but does not look like photos,https://www.amazon.com/gp/customer-reviews/R1MF9Y5ZE8GPG3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"2.0 "," the United States "," January 16, 2025",Color: KhakiplaidSize: Large,Verified Purchase,Sweater is pink and the shape does not match the photos,
Katie,Cute and comfy,https://www.amazon.com/gp/customer-reviews/R3LTFPZH2Z7PFD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"5.0 "," the United States "," January 16, 2025",Color: PinkplaidSize: Large,,Super soft and comfy. It looks vibrant and the material feels nice. It's not too thick so I don't sweat in it running around at my retail job all day. I get compliments all the time on it.,
Diana,Not for us bellied girls,https://www.amazon.com/gp/customer-reviews/RW6KZTVHDYFUR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"3.0 "," the United States "," January 15, 2025",Color: BlackplaidSize: Large,Verified Purchase,"I LOVE the style, material, and overall fit and feel of this sweater so I really wanted to love it overall but unfortunately have to return. It's too short (not cropped) and for those of us that carry our weight in our waist and lower belly, this is not flattering at all. I was hoping for a longer fit. I ordered the large for this reason. I want to try the XL but then I might come into the problem of the sleeves being TOO long and don't even know if the size up adds length to the body of the sweater to begin with.",
Emily Chapin,Not good quality,https://www.amazon.com/gp/customer-reviews/RJKUSCV94ZF6D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"2.0 "," the United States "," January 15, 2025",Color: PlumplaidSize: XX-Large,Verified Purchase,"This is a cute sweater and has a good weight to it. I've worn it for maybe 5 hours at an office job and it has snagged/pulled 3 times. It's also already starting to pill under the arms. I guess I'll just have to wear this in a bubble. The bottom has stretched out a bit, but the balloon sleeve has maintained it's shape. I got a 2xl and it fits fine. It has more structure than the picture.",
Stu Steiger,Nice sweater,https://www.amazon.com/gp/customer-reviews/RHHWICAJSXJF7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"5.0 "," the United States "," January 15, 2025",Color: BlackplaidSize: Small,Verified Purchase,"I liked it so much , I ordered another in a different color!",
Jan Taylor,Terrific looking,https://www.amazon.com/gp/customer-reviews/R3FL5FJDUJCUP2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"5.0 "," the United States "," January 13, 2025",Color: DarkgreenplaidSize: Large,Verified Purchase,This sweater is a good quality and looks great! It is warm! So glad I bought this one!,
rb,highly recommend !,https://www.amazon.com/gp/customer-reviews/R3NXM21G7X7FVV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D4B7VBW4,"5.0 "," the United States "," January 13, 2025",Color: CarbonSize: Medium,Verified Purchase,Super comfy and soft,
