评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Amazon Customer,Ugly,https://www.amazon.com/gp/customer-reviews/RIOKFW766UMYB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"1.0 "," the United States "," January 18, 2025",Color: BlackSize: X-Large,Verified Purchase,"Just a plain, cheaply made shirt. Do not purchase.",
Renee Johnston,Nice,https://www.amazon.com/gp/customer-reviews/R2DTPOQ5TJ4M6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"5.0 "," the United States "," January 17, 2025",Color: Pure WhiteSize: X-Large,Verified Purchase,Fits great. I bought the white one. Great price,
Kim,"Nice, soft material",https://www.amazon.com/gp/customer-reviews/R1F3MC8LNHFMHE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"4.0 "," the United States "," January 16, 2025",Color: Dusty BlueSize: X-Large,Verified Purchase,This was a gift.,
Sydney Cole,Definitely not what was pictured,https://www.amazon.com/gp/customer-reviews/R2YXU8I9YPGBRU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"1.0 "," the United States "," January 14, 2025",Color: Dusty BlueSize: XX-Large,Verified Purchase,"I’m 5’10” 240lbs and bought a 2XL. When I tried it on the shirt didn’t look like the picture and was really short. I was thinking it was more sweater material, but it feels like cheap fabric. It’s lightweight so I do like that.",
Debra J,Not the same color,https://www.amazon.com/gp/customer-reviews/R2G0EXH5UMGZI2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"2.0 "," the United States "," January 13, 2025",Color: Dusty BlueSize: Small,Verified Purchase,The color pictured in this photo is not the color of the shirt. It is more of a heather gray with a few specks of blue in it.,
R. Putnam,Not loving it!,https://www.amazon.com/gp/customer-reviews/R3651FE5PIWLOG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"3.0 "," the United States "," January 10, 2025",Color: Grape PurpleSize: XX-Large,Verified Purchase,"It's not a sweatshirt, not any shade of purple, but it actually does look like the picture. Who knew?? It's okay for wearing around the house, but that was not what I had in mind. I thought about buying more in other colors, but that's a no...",
Sunshine in AZ,Comfortable,https://www.amazon.com/gp/customer-reviews/R2K5GETZ9REJ4U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"5.0 "," the United States "," January 8, 2025",Color: Fresh RedSize: Large,,"I just ordered two more. The fabric is soft and not thick. The sleeves are the right length. I am 5'7"" and 160 lb. I normally wear a medium however I ordered a large because my bottom is wider than my top.",
Kindle Customer,Exactly what I wanted!,https://www.amazon.com/gp/customer-reviews/R2ZIGRBHPBFI1F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"5.0 "," the United States "," January 7, 2025",Color: CaramelSize: Medium,Verified Purchase,"I really enjoy the way they fit as well as the fabric used in the Saloogoe sweat shirts. Because I was so pleased with the first 2 I purchased, I particularly looked for this brand.  Like the first 2 I bought, this one is incredibly soft - so nice against my skin! The first two that I bought wash well, maintain their shape, and have not pilled. I expect this one will be the same. (I have yet another one -different style - on the way. It should arrive today. Oh, happy day!",
MsF,Comfortable and soft,https://www.amazon.com/gp/customer-reviews/ROUUE0ENREW8V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"5.0 "," the United States "," January 6, 2025",Color: CaramelSize: XX-Large,Verified Purchase,This sweater is extremely soft against the skin. I ordered 2xL and it fit nicely not too tight and not too loose (not clingy). I love the material feel of the sweater and it is a very cute design. My husband really likes this sweater on me. I will definitely have to buy at least one more.,
Dillshark,okay for a couple wears then nope,https://www.amazon.com/gp/customer-reviews/R23CSO2ENO2TXT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CKXR1B6M,"3.0 "," the United States "," January 5, 2025",Color: Classic GreenSize: Large,,was great the first two wears the the fabric started to fall apart and pull and the arms are already too short after two washes,
