评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Molly,love this :D,https://www.amazon.com/gp/customer-reviews/RKA6O18YD274M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," January 22, 2025",Size: X-LargeColor: Grey,Verified Purchase,loved this! the design feels like it will peel off pretty easily though,
Amazon Customer,Nicely Printed,https://www.amazon.com/gp/customer-reviews/R2C69IX3DJSW7Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," January 17, 2025",Size: SmallColor: Write,Verified Purchase,The item is nicely printed. The only issue is that the size run a bit bigger than usual. Quality of fabric was up to par,
Li S 🦩,Best Thing Ever,https://www.amazon.com/gp/customer-reviews/R2YZALJYGCXJZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," January 11, 2025",Size: MediumColor: Write,Verified Purchase,This shirt was excellent. The material was super high quality and a pretty good deal for an amazing product like this.,
word,Normal t shirt,https://www.amazon.com/gp/customer-reviews/R1D841PQ7RFTF2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"2.0 "," the United States "," December 26, 2024",Size: MediumColor: Grey,Verified Purchase,The picture is super deceiving.  It's a plain gray t shirt. Rough ish. And looks like a child created it.,
Mavenesque,#1 in the rotation,https://www.amazon.com/gp/customer-reviews/R1XI8LFRQY3WHF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," December 9, 2024",Size: SmallColor: Grey,Verified Purchase,My teen daughter loves this shirt the best and wears it once a week. Can't argue with that!,
kaydance,It was see through,https://www.amazon.com/gp/customer-reviews/R2K36YSD2THL2O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"3.0 "," the United States "," December 5, 2024",Size: SmallColor: Write,Verified Purchase,"I got the white shirt and it was thin and see through, if I knew that I would’ve got the grey one. Other than that the design was exactly like the picture and it was true to size.",
Elvia Reed,The print and biggest size is a bit small but overall a nice gift,https://www.amazon.com/gp/customer-reviews/R2OUB4DVWUX1A7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"4.0 "," the United States "," November 22, 2024",Size: XX-LargeColor: Grey,Verified Purchase,"Bought this for a birthday present and she loved it! Although, compared to other oversized tshirts of the same size, this one fit more like just a normal sized, form fitted t-shirt. Also the print was smaller than expected",
Reilly,Perfect!,https://www.amazon.com/gp/customer-reviews/R3V79ESZ4W8XPR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"4.0 "," the United States "," November 21, 2024",Size: XX-LargeColor: Grey,Verified Purchase,"I have big boobs so I got an XXL because I was worried about the size. It was awesome and fit perfectly! AKA not a boob shirt I suggest going up one or two sizes if you want the baggy look. Packaging was amazing, as well as the print (no misspellings in English, I have not checked the Japanese). It says that it is 100% cotton, but because the product is not from America and is a random brand I am not 100% sure. The fabric is thick and nice (not rough like Thrasher shirts :D), it kind of feels like my comforter to be honest. It also looks awesome when layered with long sleeve and other things (I already tried out an outfit despite not washing it yet 😅). I am giving the product a four star because I have not washed the shirt yet.",
Blanca,Nice,https://www.amazon.com/gp/customer-reviews/R2L5RGDJZNYAD6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," November 3, 2024",Size: SmallColor: Write,Verified Purchase,It fit well it’s Comfortable the quality is good and I do recommend,
Customer,comfortable,https://www.amazon.com/gp/customer-reviews/R36OYL0Q69L5PX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," October 18, 2024",Size: X-LargeColor: Grey,Verified Purchase,"comfortable, cute design, fits well",
Jose Estrada,Not a oversized T shirt,https://www.amazon.com/gp/customer-reviews/R2Z1X29VXPJ9HV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"1.0 "," the United States "," October 14, 2024",Size: LargeColor: Grey,Verified Purchase,This was a fat lie T shirt is normal size not oversized,
Orchuk,I love it,https://www.amazon.com/gp/customer-reviews/R1L2HCNI1FG9WJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," October 7, 2024",Size: LargeColor: Grey,Verified Purchase,Good quality happy with this top,
Jason A. Hoffman,mew its so comfy n fun,https://www.amazon.com/gp/customer-reviews/R34DDMWFPRHRGC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," September 28, 2024",Size: SmallColor: Grey,Verified Purchase,hi so this shirt is really comfortable and its oversized like its supposed to be and its good quality and cute so you should buy this,
MARILENA UGUZZONI,Bellísima,https://www.amazon.com/gp/customer-reviews/R3J3X6X3HY2GOA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," September 19, 2024",Size: SmallColor: Write,Verified Purchase,"Super actual, cómoda, la compre una talla menos, es decir talla S y soy M y quedo perfecta, con un poco de holgura como se usan están camisas, definitivamente hermosa.",
Lizzie,Very nice!,https://www.amazon.com/gp/customer-reviews/RDZ9HDM6S7PPD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," September 10, 2024",Size: LargeColor: Grey,Verified Purchase,"The shirt definitely matched or possibly exceeded our expectations. It's very comfortable and the graphics are crystal clear. It is not scratchy cotton, it is very soft. Seems true to size. I am typically a M or L in women's clothing, and L fit comfortably. This is not the kind of shirt I would want to be fitted. I have washed it twice and have not noticed significant shrinking nor deterioration of the quality of the images. It's money well-spent!",
Megan Lynch,Not as pictured,https://www.amazon.com/gp/customer-reviews/R2HZ3K11J21RNH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"3.0 "," the United States "," September 4, 2024",Size: XX-LargeColor: Grey,Verified Purchase,This fits like a regular cheap tshirt. It’s not long or big at the bottom. The photo is misleading.,
Ruben Arnao Rodriguez,Great!!!,https://www.amazon.com/gp/customer-reviews/R27AJ5UDF1PFQ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," August 30, 2024",Size: MediumColor: Grey,Verified Purchase,"My child liked this shirt a lot, its such a cute and durable shirt",
Angelica,Not oversized,https://www.amazon.com/gp/customer-reviews/R2KB4WYCJ9PV9K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"3.0 "," the United States "," August 24, 2024",Size: XX-LargeColor: Grey,Verified Purchase,The design is super adorable but definitely fits more like a medium.,
Bob & Wife,Perfect,https://www.amazon.com/gp/customer-reviews/R3POASSUB2VZMP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," August 15, 2024",Size: SmallColor: Grey,Verified Purchase,Just as described/shown. Perfect fit.,
Adela Whaley,Quality materials used,https://www.amazon.com/gp/customer-reviews/R3RW57N9FRW2LJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," August 12, 2024",Size: MediumColor: Grey,Verified Purchase,Quality material. My son loves this shirt.,
Tramontina cookware,Sweater,https://www.amazon.com/gp/customer-reviews/R2WEN4OIW7OWPU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," August 9, 2024",Size: MediumColor: Grey,Verified Purchase,My Granddaughter loved it.Good price and Fit Very Well,
marc,amazing,https://www.amazon.com/gp/customer-reviews/R1T6JJOYHJ3NJM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," August 9, 2024",Size: XX-LargeColor: Grey,Verified Purchase,js as cool as it looks! it fits nice with a baggy look and the neckline isn't droopy or big at all! the fabric is breathable and soft and its js such a cute shirt!,2
Lucid,Good shirt,https://www.amazon.com/gp/customer-reviews/R34FFF1W8LB2AH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"4.0 "," the United States "," August 8, 2024",Size: LargeColor: Write,Verified Purchase,Got a size large because I like oversized things- it shrunk a bit in the dryer but other than that the print is great and I love the shirt,2
Corinna Potter,cute design but not the best quality!! 🌸,https://www.amazon.com/gp/customer-reviews/R2YAY79NNWBADO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"4.0 "," the United States "," August 1, 2024",Size: XX-LargeColor: Write,Verified Purchase,"ok so this shirt is super cute!! the fit is nice, i got xxl bc i wanted it super baggy. the material does get a little warm (its pretty hot where i live right now but even indoors its just a little thick for a t-shirt) [its 100% cotton] the design on it is adorable, just more grey than the black you see in the photo, you cant really tell unless your up close so it isn't too bad, but still. overall super cute shirt!! (considering the price especially) ♡",7
BL,Washes nicely,https://www.amazon.com/gp/customer-reviews/R1LO2SBT21VYO5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," July 27, 2024",Size: XX-LargeColor: Grey,Verified Purchase,Great design and lasts through the washes,
Estrella Rodriguez,So cute!,https://www.amazon.com/gp/customer-reviews/R1T99MOLIUZ6CX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," July 17, 2024",Size: XX-LargeColor: Grey,Verified Purchase,"This cat t-shirt is SUPER comfortable, it looks and feels great, so far the print hasn't even smudged or moved after washing, although the front has a small black cat in a bag, while the back has the big design. I personally don't care about it too much as it's the basic design for any regular t-shirt, and regardless of its design it's still super comfy and well fitting, and my new favorite shirt in my whole wardrobe right now! The phrases on the back are just so adorable and silly, like one of them is ""when I grow up I wanna be a dinosaur!"" Or ""grrr"" or even ""meoww"", the design honestly kinda feels like a cat made it in the best way possible! I recommend buying this shirt one hundred percent it's amazing!",3
Toni Lafountain,Nice!,https://www.amazon.com/gp/customer-reviews/R2FAWGXVUCLQU3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," July 15, 2024",Size: LargeColor: Grey,,"I ordered this because I needed an over sized shirt for sleep, and I like cats. That said I will wear this as a day shirt! It came, and as soon as my hand touched the fabric I was like OMG! So soft! and the large image on the back is paired with a smaller logo of the cat on the front I just fell in love with it, and the comfy in this shirt!",
Tim Mason,Best I have been able to find.,https://www.amazon.com/gp/customer-reviews/RHN5AMVIDQKDA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," July 14, 2024",Size: SmallColor: Write,Verified Purchase,Best I have been able to find.,
Liliana Rojas Raya,Size & quality,https://www.amazon.com/gp/customer-reviews/R1ZI75FE0SXAB3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"3.0 "," the United States "," June 26, 2024",Size: XX-LargeColor: Grey,Verified Purchase,"I am 167 pounds and I ordered a XXL because i wanted an ovezised, but it just feels like an L, size is not that accurate. Material feels good and print is good.",
Malika Nonomura,Fun graphics,https://www.amazon.com/gp/customer-reviews/R30IDRNYH43CV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," June 25, 2024",Size: XX-LargeColor: Grey,Verified Purchase,Good quality T. Fun graphics. The cats are fun.,
Estefan roberts,!Me encanto!,https://www.amazon.com/gp/customer-reviews/RBI67FTYFWGV5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"4.0 "," the United States "," June 18, 2024",Size: MediumColor: Write,Verified Purchase,"Buen color, aunque podria estar mejor impresa, pueden mejorar eso",
Kai Lo,Comfy,https://www.amazon.com/gp/customer-reviews/RLX67C2EH4NXL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," May 28, 2024",Size: XX-LargeColor: Grey,Verified Purchase,"I’ve worn it almost once a week, it’s so comfy, I’d order larger and the quality is nice!",
Chrissie Thompson,1 star,https://www.amazon.com/gp/customer-reviews/R27UQTALDM0DW4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"1.0 "," the United States "," May 18, 2024",Size: XX-LargeColor: Grey,Verified Purchase,"Awful quality, don't buy.",
momo,Super cute and comfortable,https://www.amazon.com/gp/customer-reviews/R4YW3A859BHIC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"5.0 "," the United States "," May 2, 2024",Size: LargeColor: Grey,Verified Purchase,I was actually quite surprised with how cute and good quality this turned out. 100% would buy again.,
Andrew,If you are a skinny person then yes but if ur a little poofy don’t get,https://www.amazon.com/gp/customer-reviews/R2DHODG86DCLG2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BTHMN6PK,"2.0 "," the United States "," March 30, 2024",Size: XX-LargeColor: Write,Verified Purchase,I’m like a XL and i got a 3X and it feels like a XL still cool shirt tho,
