评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Jessica Warren,Cheap product,https://www.amazon.com/gp/customer-reviews/R388UTI09FI5II/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"1.0 "," the United States "," January 22, 2025",Color: Black&pink&leopard,Verified Purchase,Every single one of these sunglasses broke and the lens popped out of them. They lasted maybe a week.,
J,Poorly made,https://www.amazon.com/gp/customer-reviews/R23WYT30T04URW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"1.0 "," the United States "," January 22, 2025",Color: Black&pink&leopard,Verified Purchase,The lense fell out after one use,
Samantha Jade Swartz,Go to sunnies,https://www.amazon.com/gp/customer-reviews/R20YD6K358ILWU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"5.0 "," the United States "," January 11, 2025",Color: Black&pink&leopard,Verified Purchase,These are my go to sunnies! The lenses are crisp and clear. They look great on.,
Brintie,"Very thin, lenses pop out",https://www.amazon.com/gp/customer-reviews/R2BF372KG2OQ6S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"3.0 "," the United States "," January 3, 2025",Color: Black&pink&leopard,Verified Purchase,"These glasses are really cute, but the frames are very thin and easily bent/broken and the lenses pop out super easy especially if you are trying to clean them.",
Sarah Bruce,A little flimsy,https://www.amazon.com/gp/customer-reviews/R2LNJQ8YNUAM51/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"2.0 "," the United States "," December 31, 2024",Color: Black&pink&leopard,Verified Purchase,I still kept these as a spare pair but they feel pretty cheaply made. So they are lightweight for sure. But they aren’t super dark either you can still see your eyes thru the lenses.,
KE,They're great,https://www.amazon.com/gp/customer-reviews/R3AJ0N0K1UXYSQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"5.0 "," the United States "," December 24, 2024",Color: Black&pink&leopard,Verified Purchase,I love how they fit and how sturdy they are.,
Abbey,"2nd time ordering, love these glasses!",https://www.amazon.com/gp/customer-reviews/R18YO6ZACKYE89/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"5.0 "," the United States "," December 18, 2024",Color: Black&green&silver,Verified Purchase,"I have ordered these twice now, because I constantly break or lose sunglasses.. I can happily say, these are very durable, as none of them have broken, I simply lose or friends borrow and keep.. They are very clear and seem to provide effective polarization. They are durable, yet light and comfortable. Don’t scratch easily either! For the price, these are my favorite!",
Cindy,Worked Out in a Pinch,https://www.amazon.com/gp/customer-reviews/R2Y7LI96HX6OW5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"4.0 "," the United States "," December 16, 2024",Color: Black&pink&leopard,Verified Purchase,"I broke my good sunglasses when we were visiting our son in Seattle. I needed something fast and didn't want to spend a lot of money. I went on Amazon and found these three sunglasses for less than $10! I Ordered them had them delivered to my son's address and the rest is history! I've had these for a year and 1/2 now and they have worked out great! Never bought another more expensive pair, because, why?! The reason for the 4 stars instead of 5 is that they aren't the cutest sunglasses, I've ever had, but they are ok as far as style and they serve their purpose... keeping the sun out of your eyes!",
Amazon Customer,Good Value,https://www.amazon.com/gp/customer-reviews/R3ICF90Q0U1NKN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"5.0 "," the United States "," December 11, 2024",Color: Black&pink&leopard,Verified Purchase,Light and stylish,
CR,Fit mom great!,https://www.amazon.com/gp/customer-reviews/R1GH8OUPFR3UXW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09ZPSJ6WJ,"5.0 "," the United States "," November 29, 2024",Color: Tea Leopard,Verified Purchase,Mom liked them! A+,
