评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Barb Astler,super cute and fits great,https://www.amazon.com/gp/customer-reviews/RCQM3HM4CTS3P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"4.0 "," the United States "," January 10, 2025",Size: LargeColor: Red,Verified Purchase,"Great for a summer top, for yoga etc. Pretty color. VERY Light weight",
Jenny,Awkward fit,https://www.amazon.com/gp/customer-reviews/RKHRFHCP9DJ38/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"1.0 "," the United States "," January 10, 2025",Size: MediumColor: Black,Verified Purchase,Too short and boxy.,
KateH,So sad,https://www.amazon.com/gp/customer-reviews/R11054AKY9FVDA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"2.0 "," the United States "," January 3, 2025",Size: XX-LargeColor: Black,Verified Purchase,I had this in my cart for sometime and decided to buy. It runs sooooo short - and I don’t have a long torso. Returning,
IS,Horrible quality,https://www.amazon.com/gp/customer-reviews/R2PZD3CAK97R2F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"1.0 "," the United States "," December 31, 2024",Size: SmallColor: Black,Verified Purchase,"The material is SO cheap, you could honestly make a better one yourself at home. This is worth maybe $5",
Lauren K.,Powerline,https://www.amazon.com/gp/customer-reviews/R2ZNK55R28N6B8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"5.0 "," the United States "," December 18, 2024",Size: SmallColor: Yellow,Verified Purchase,"Went as Powerline for MNSSHP and this shirt was perfect. It is a bit thin, but it was hot as heck, so it was PERFECT!",
Amazon Customer,Excessive pilling after a few hours in one spot,https://www.amazon.com/gp/customer-reviews/R2JI9GE7T5TIOJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"2.0 "," the United States "," December 7, 2024",Size: MediumColor: Army Green,Verified Purchase,I thought this was really comfy and liked the material and color but after wearing it for just a few hours noticed a lot of pilling. It must be defective or really cheap material.  I guess you get what you pay for.,
siempresola,not quite a hoodie aside from the aesthetic,https://www.amazon.com/gp/customer-reviews/R759JYCS7MQ3I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"3.0 "," the United States "," November 20, 2024",Size: MediumColor: Solid Burgundy,Verified Purchase,"Love the style, was just expecting it to be like a sweatshirt material with sleeves cut off so I could feel like Rambo. Instead it is essentially just a shirt. Shorter than normal though I would recommend ordering a size up.",
Alicia,Great coverage,https://www.amazon.com/gp/customer-reviews/R1D4OEGG1SOYW5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"5.0 "," the United States "," November 16, 2024",Size: LargeColor: Neon Green,Verified Purchase,Smooth and great coverage.  Great skins match,
Michelle,Arrived used but still great,https://www.amazon.com/gp/customer-reviews/R8ANY4KWU25Y5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"4.0 "," the United States "," October 31, 2024",Size: MediumColor: Red Violet,Verified Purchase,"Love the look and fit It arrived used with no tags and smelling like detergent but it’s fine, I just rewashed it. Will prob buy more in other colors",
Izzy,A bit short,https://www.amazon.com/gp/customer-reviews/R3C6H0LBTDA4RC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09YL9T1B4,"4.0 "," the United States "," October 28, 2024",Size: X-LargeColor: Solid Burgundy,Verified Purchase,"The product is good and fit well, but it does run short. Usually I buy XL shirts because they give me extra room to move but this fits more like a large. If you don't mind the slightly cropped feel, it works great for he price, but I'm not the biggest fan. Would definitely size up next time.",
