评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Lori M. Spano,Love it!,https://www.amazon.com/gp/customer-reviews/R2PLLIDZJOGZY0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"5.0 "," the United States "," December 31, 2024",Size: LargeColor: A Purple,Verified Purchase,"I am 5’8”, slim to medium build. I got a large in purple. The color is a lovely true lavender color. I love the sleeve length which comes to about my knuckles. The length is perfect so that you don’t lift your arms and show your stomach. It is soft and is a lighter weight, perfect for year round weather.",12
"I love it!!! Made well, nice material and very beautiful! Color vibrant and well represented in pics.",It’s gorgeous!!,https://www.amazon.com/gp/customer-reviews/R27MNIBUQ3O02H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"5.0 "," the United States "," January 9, 2025",Size: XX-LargeColor: A Rose,Verified Purchase,I love it!! It’s beautiful and soft and well made. Not too thick but not thin at all. I can’t wait to wear it!!! It fits great!,
Sandra,Not the Same,https://www.amazon.com/gp/customer-reviews/R18X3ZYB2K7JR4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," November 25, 2024",Size: X-LargeColor: A Spinach Green,Verified Purchase,"I purchased the Blue & Sail Blue in an XL.  I'm 5'8"", 195 lbs.  I love this sweatshirt!  It's more of a French terry, which I like because it's not so heavy.  It's soft & has a nice stretch.  The bottom is nice & loose and the fit is just slightly boxy.  It fits my 40D chest nicely.  The side slits are a nice touch.  I liked them so much I ordered the Spinach Green.  The reason for the title, Not the Same, is because this color is a different fabric.  While the 2 blue ones were 95% poly, 5% Spandex, the Spinach Green one is 50% cotton & 50% poly.  Totally different fabric.  It is heavier & obviously has no stretch.  So the fit feels more ""snug"".  Also the color is darker than what shows on Amazon.  I'm keeping it because it's an ok sweatshirt, I just don't love it like the other 2.",44
laura t houwers,Smells like cologne!,https://www.amazon.com/gp/customer-reviews/R11ZLC997GCG25/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"3.0 "," the United States "," December 31, 2024",Size: MediumColor: A Pink,Verified Purchase,"Got this product really quick which was great. It’s also very soft and color was pretty. That being said, it was obviously worn by someone, as it reeked of someone’s cologne which was kind of gross and it was also sized really big.",10
MJB,"The perfect lightweight, oversized sweatshirt!",https://www.amazon.com/gp/customer-reviews/RWR9FXUIMD8IX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"5.0 "," the United States "," December 19, 2024",Size: MediumColor: A Mint Green,Verified Purchase,"Exactly what I was looking for and couldn't be happier. Purchased in 4 colors. Machine washed (cold) and placed in dryer (medium heat). Very little shrinkage. I'm 5'4"" and normally wear a size medium to large. I ordered this in medium and love the oversized fit! Nice and comfortable!",11
Jenny Strasser,Love the color and the fit,https://www.amazon.com/gp/customer-reviews/R5FERKQP57PTQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"5.0 "," the United States "," January 12, 2025",Size: MediumColor: A Simply Taupe,Verified Purchase,This sweatshirt is exactly what I was looking for. I had tried a few others and returned them because I didn't like the fit or the color was not what I expected. I go it in taupe and the color is beautiful.  I am a bit big in the chest and I hate to buy large because then it is too big all over.  I bought a medium and it fits perfect.,
Arteesticmom,"Soft, Great Quality",https://www.amazon.com/gp/customer-reviews/R3839QZBYZ1MWP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"5.0 "," the United States "," January 14, 2025",Size: LargeColor: A Mint Green,Verified Purchase,"Super soft,  pretty,  great quality,  perfect for anytime.  Definitely buying more from this company!",
Elizabeth,"Very nice, downgraded from 4 to 5",https://www.amazon.com/gp/customer-reviews/R26JNI0I2DFYQJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," December 5, 2023",Size: MediumColor: A Yellow,Verified Purchase,"This is a nice basic oversized shirt. Sort of a sweatshirt but a little more thin. That said, I like it. It is not fuzzy. It can go with jeans or leggings. Obviously not ideal for nicer events or evenings out or work when you need something nice. But great casual shirt. I will buy more in more colors. Update: So I did buy a couple of these. One issue is that they stain SUPER easily and when I try to use stain remover to get the stains out, it discolors the shirt. It is such an issue that I can't buy anymore even though I like the fit and the material because essentially the shirt is nearly unwearable once you get one thing on it. I am not that un-messy, especially in a shirt that is not going to be a dress shirt, so I down graded it from five to four stars. I have this in red, blue, teal, gray, and yellow but I can only wear the gray because the others got stained and/or discolored from my efforts to remove said stains which don't come out of this mateiral very easily at all.",19
Amazon Customer,Not flattering on me,https://www.amazon.com/gp/customer-reviews/R3SG41114N1EKD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," January 14, 2025",Size: LargeColor: A Spinach Green,Verified Purchase,"Nice weight of the ""sweat"" flocking inside...not too heavy.  The color I ordered (Spinach) wasn't flattering on me.  I thought it looked like a grayish green, but no, it really is the color of Spinach.  In order to have it drape over my bum, I ordered a large.  It did the trick there, but then the arms were too long and overly boxy in torso.  It will be lovely on a slimmer, taller body type.",
Jerri Sue DeTray,Light Blue sweatshirt,https://www.amazon.com/gp/customer-reviews/R2TB2X2F6X4MGW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," January 9, 2025",Size: MediumColor: A Sky Blue,Verified Purchase,"I ordered what it said what size I should. I'm a small person it told me to order a medium, I should of ordered a small. It runs big. The material is soft and I really like the color and wasn't too bothered by the size.  I was comfy wearing it. I ordered a bright blue one too. I would recommend ordering the sweatshirt . The value of the shirt was worth it.",
kukuroo,Almost perfect,https://www.amazon.com/gp/customer-reviews/R2Z88BV011HQBD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," December 21, 2024",Size: MediumColor: A Sail Blue,Verified Purchase,"These sweatshirts are just the right weight for California winters. Super cozy with leggings and medium is just right (I’m 5’7”, 150 lbs) but I worry about shrinking in the wash. I have three colors.  BUT be aware that this material shows EVERY little thing! A tiny speck from lunch, or you leaned against a counter? Now you have a super obvious splotch that doesn’t fade.  Seems to come out in the wash, but I’ve been changing in the middle of the day, which I usually never do. Other than that, these shorts are awesome.",2
Kindle Customer,Nice lightweight shirt,https://www.amazon.com/gp/customer-reviews/R35VG7PJMC3LJW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," January 10, 2025",Size: SmallColor: A White,Verified Purchase,"I like the weight of this shirt for workouts. The first wash was fine although I dried it in the dryer separately so it didn't get wrinkled. No, I'm not going to iron sweatshirts! I ordered three colors. The hot pink hasn't been washed yet. We will see.",
BjFish,wrong color shipped,https://www.amazon.com/gp/customer-reviews/R2LPI59UYEAYBC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," December 29, 2024",Size: MediumColor: A Yellow,Verified Purchase,"I love the sweatshirt-soft, comfy, wide band bottom. I ordered pale yellow (as another reviewer stated) and got the bright golden yellow instead. Since I love the sweatshirt I'm keeping it, but seriously...ship what the customer ordered or change your photos accordingly.",
Dean M.,Nice!,https://www.amazon.com/gp/customer-reviews/R196JPBEWP6B6H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," January 17, 2025",Size: MediumColor: A Pink,Verified Purchase,"I love the comfort, look and feel, but wish the bottom was looser.",
Amazon Customer,Runs big,https://www.amazon.com/gp/customer-reviews/R144DOF6JIUAWQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," January 5, 2025",Size: XX-LargeColor: A Burgundy,Verified Purchase,This is a very nice sweater/sweatshirt. It runs a little big but perfect to wear we with thermals under it.. beautiful color and washes great,
Sena,"Soft and comfy, but really is oversized!",https://www.amazon.com/gp/customer-reviews/R1Z9J6R60YII1I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," December 17, 2024",Size: XX-LargeColor: A Blue,Verified Purchase,"Love, love the sweatshirt, just wish I would have sized down.  This is such a soft shirt - I really love it, but I really did order it too big - I wanted it to fit big, but not quite this ""baggy"".  My fault, should have read the reviews and ordered a size smaller.",2
Delores K.,Sleeves are long,https://www.amazon.com/gp/customer-reviews/R2VICVR0L983GW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," January 11, 2025",Size: XX-LargeColor: A Blue,Verified Purchase,"I like the color, shape and weight but the sleeves are a tad too long.",
Deb Mercora,Nice,https://www.amazon.com/gp/customer-reviews/R3NJJUW6KOQ16U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," January 6, 2025",Size: X-LargeColor: A Peacock Blue,Verified Purchase,The green color was not as expected- a little to bright and Christmasy. Good and warm though.,
stacie hayes,Love love love,https://www.amazon.com/gp/customer-reviews/R1S0RUX8WLJ9WP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"5.0 "," the United States "," December 30, 2024",Size: SmallColor: A Khaki,Verified Purchase,I absolutely love these sweatshirts. I have no idea why this is a “frequently returned item”…..I have bought 5! They do come vacuum sealed when they are shipped so they are very wrinkled at first. This has not been as issue tho as they come out basically wrinkle free after washed/dryed. I also have a steamer that works on the wrinkles too. I am 5’4” 125 lbs and the small fits a little big……but that’s the way I like it. Love the length too.,
Pam Allsman,It runs big,https://www.amazon.com/gp/customer-reviews/R1NOEXKYPW07F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," December 22, 2024",Size: X-LargeColor: A Orange,Verified Purchase,I returned it due to it being too big. I needed a large not an x-large. They went up in price after I returned mine or I would have ordered another one.,
Andrea,Wonderful color,https://www.amazon.com/gp/customer-reviews/R3VXZTOCEGJ781/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," December 29, 2024",Size: LargeColor: A Tillandsia Purple,Verified Purchase,This has a vibrant color but the shape is very boxy and it does not provide much warmth,
Francis H. S. Shephard,More rust than burgundy,https://www.amazon.com/gp/customer-reviews/R33BTITO1O9UK0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," December 18, 2024",Size: X-LargeColor: A Burgundy,Verified Purchase,"I like the sweatshirt. It is roomy and comfy and covers the bootie. The color is not burgundy, however. It leans way towards dark rust. I still like it, though.",
Quilter Gail,Very comfy!,https://www.amazon.com/gp/customer-reviews/RFY4ONLBN1DOE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," December 7, 2024",Size: LargeColor: A Peacock Blue,Verified Purchase,"I love this sweatshirt, good fit, warm for cold winter days, not too bulky under a jacket, long enough (just right length)! I ordered peacock blue which should be an aqua color but it is as green as the grass!! I kept it bc it’s so comfy!",2
Susan,Runs small,https://www.amazon.com/gp/customer-reviews/REPOBRN1YY1GV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," January 4, 2025",Size: 3X-LargeColor: A Simply Taupe,Verified Purchase,Size runs small,
KMR,Great colors and softness,https://www.amazon.com/gp/customer-reviews/R28EDT1FJH9YML/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"4.0 "," the United States "," December 2, 2024",Size: MediumColor: A Spinach Green,Verified Purchase,Really like this sweatshirt. Have several colors. It is really soft.  Great fabric weight.  It is a bit on the fitted side so size up if you want a more loose fit look.,
Jakermeister,Winter outfit Done!,https://www.amazon.com/gp/customer-reviews/RTH1QXU540889/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"5.0 "," the United States "," December 12, 2024",Size: SmallColor: A White,Verified Purchase,"I got this white sweater because I was in need of something new. After 6 years of wearing the same sweater I'm due for a upgrade. I prefer the  simple look. This did the job. It will match most anything I have. I was able to even tuck it in with a long straight skirt. Worth the closet, it didn't shrink after washing, warm, and the material was soft. I'm 5ft and 130 lb with a Mom belly. I would get again and maybe in a different color or a few.",
Laurie Cox,Comfy sweatshirt,https://www.amazon.com/gp/customer-reviews/R3J4OMBHAEYHYL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DQJHS4WD,"5.0 "," the United States "," January 2, 2025",Size: LargeColor: A White,Verified Purchase,Very good quality for the price. Very soft. Durable. I bought a large and it I could have went with a medium. But works well with leggings to cover your butt with a large.  Overall I love the comfort and size and durability. I will repurchase in other colors.,
