评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Lorraine,Was too long for me,https://www.amazon.com/gp/customer-reviews/R3I6FDS57GCQU0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"5.0 "," the United States "," December 30, 2024",Size: SmallColor: Beige,Verified Purchase,"I absolutely loved this sweater, but had to return because it was too long. I’m 5’2, 113lbs, and have a 25 inch waist. I got size small. It definitely feels oversized, which I love. The arm length and everything was perfect. The length of it though was past halfway my thighs so it made my legs look really short. It’s a bummer because it’s a great sweater. The quality feels thick, the inside is very soft and warm. For the price I think it’s worth it if on sale. If you have a longer torso or on the taller side, it’ll fit you great!",
Shannon A.,Love this sweatshirt!,https://www.amazon.com/gp/customer-reviews/RIGQCQV87IJBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"5.0 "," the United States "," January 8, 2025",Size: LargeColor: Grey,Verified Purchase,"I purchased both the medium and the large to see which size I preferred. For reference, I'm 5'7"", 150lbs, athletic build. The medium fit perfectly fine and I almost kept it, but ultimately decided to go with the large for a more oversized fit. With the medium, the sleeves came to my wrists but were slightly too short to comfortably use the thumbholes (if you don't plan on using the thumbholes you'll be fine). Ultimately, I'm very happy that I went with the large. It's super comfy and cozy. So far I've washed this twice on the cold cycle, then I laid flat to dry to minimize shrinkage. So far it's holding up well.",3
me lady,Cuuute,https://www.amazon.com/gp/customer-reviews/R1X9UCMEIY4QY1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"5.0 "," the United States "," November 6, 2024",Size: LargeColor: Beige,Verified Purchase,This one is decently heavy.. fits as expected oversize and comfy and cozy. Soft cotton type material.  Love the color got the tan. Washs gentle with cold and hang to dry and it isn't pilly:) decently cheap for how yummy it is. Stylish for sure 😎,8
Lindsie Champion,So soft and comfy,https://www.amazon.com/gp/customer-reviews/R3CQU9D4407ZBS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"4.0 "," the United States "," January 10, 2025",Size: X-LargeColor: Darkpink,Verified Purchase,"This sweatshirt is great. It’s thick, soft, and the color is beautiful. It’s definitely oversized so I would order down.",
marsha,High quality sweatshirt,https://www.amazon.com/gp/customer-reviews/R1H6O6W2SBLWFX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"5.0 "," the United States "," December 18, 2024",Size: LargeColor: White,Verified Purchase,Love this sweatshirt very soft amazing quality a very nice medium weight sweatshirt material great value for the money it has pockets. This is not a cropped sweatshirt. It is full length it hits below my waist. Like the others it has thumb holes on the wrist bands.. I will definitely be buying more of these.,9
rachael t,Comfy & Warm,https://www.amazon.com/gp/customer-reviews/R1CWH8JUDM99CK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"3.0 "," the United States "," November 27, 2024",,Verified Purchase,"This is super comfy and cute sweatshirt for the fall season! One thing I wish the sleeves were longer, especially with the thumb holes I can’t really ever use them because the sleeves aren’t long enough. Other than short sleeves, it’s good",6
Katie M,Super Comfortable and Warm,https://www.amazon.com/gp/customer-reviews/R22IFX3YOB7K4M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"5.0 "," the United States "," November 11, 2024",Size: X-LargeColor: Darkpink,Verified Purchase,I really like how it's true to size and soft. I have already washed it a couple of times and no shrinkage. I like the oversize sweatshirt look and feel especially when you just want something baggy and comfortable to lounge in. I also liked the zipper wasn't the cheap plastic and its metal. The deep pockets was a plus as well.,9
Brittney86,Best pullover!,https://www.amazon.com/gp/customer-reviews/R2J0V38GHM2V5Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"5.0 "," the United States "," December 28, 2024",Size: LargeColor: Lightblue,Verified Purchase,Great pullover! A little oversized but perfect to wear with leggings or to school. Color is beautiful and does not look cheap at all. Great quality! Super soft!,
Sara,Quality and fit are on point!,https://www.amazon.com/gp/customer-reviews/RHUAFIN17P5RO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"5.0 "," the United States "," January 11, 2025",Size: X-LargeColor: Coffee,Verified Purchase,"I ordered this on a whim and it’s become my go-to top for casual days. It’s made of a nice weight material- warm but not overly bulky. The color is versataile and the seams are well sewn. It did seem to shrink a little on first wash, so fake that into account when ordering. This is great quality for the price!",
Caitlin S,LOVE,https://www.amazon.com/gp/customer-reviews/REZ55F6NME1ZG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CVVQ7WDJ,"5.0 "," the United States "," January 17, 2025",Size: X-LargeColor: Greygreen,Verified Purchase,"This took a couple weeks to get to me but it was worth it! It’s warm, very comfortable and I got at least 3 compliments on it the first time I wore it. I’m ordering another color now.",
