评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Mark P.,The banded part slides up,https://www.amazon.com/gp/customer-reviews/R3T13D4KJNPBBU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"1.0 "," the United States "," January 17, 2025",Color: 1-blackSize: Large,Verified Purchase,"The banded part slides up easily and you can see the under stitch. If it stayed put its cute, but it flaps up",
Joe,Cute- a little short,https://www.amazon.com/gp/customer-reviews/R1XJ0SK1JDGD5O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"4.0 "," the United States "," November 19, 2024",,Verified Purchase,This shirt tends to run a little short. Material feels sort of athletic. Color is the same as shown. Cute but haven’t worn many times.,
Amber,Not the best material,https://www.amazon.com/gp/customer-reviews/R828C10BZJC1V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"3.0 "," the United States "," August 7, 2024",Color: 1-whiteSize: Large,Verified Purchase,I like the style of the shirt but the material is not the best quality. The shirt is double layered and the top layer rides up too much for me mind you I don’t have large breast. Love it when it stays in place. Hated having to keep readjusting it every 5mins.,
Polly,I LIKE IT (warning for my below 100lb baddies),https://www.amazon.com/gp/customer-reviews/R2UGN1ULH89ZGF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"4.0 "," the United States "," July 29, 2024",,Verified Purchase,"The material threw me off guard a little by how thick it is. It’s not that thick tho but I expected it to be see through (my hopes were not high at all💀). Anyways Im very happy with the material. Now, im part of the itty bitty community so i was struggling to keep the top part in place since it kept sliding down a little(i ordered a small), so what I did was fold half of it under the fabric(I present two pictures showing the two ways I wore it) THAT HELPED A LOTTT! anyways I can honestly just get it fixed. OH AND ALSO I expected it to be more cenched to my waist but it was kinda loose at the end. I can also just get that fixed but that’s why I’m giving this a 4! If you’re not 4’11 and not less than 100 pounds then go ahead and buy! But if you are then girl…. I mean you better know how to sew🤷‍♀️. It is a cute shirt though so I DONT regret my purchase. 💗",2
love it!,size up!,https://www.amazon.com/gp/customer-reviews/R32ZPQ7R5X6NTD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"2.0 "," the United States "," July 29, 2024",Color: 1-greySize: Small,Verified Purchase,size up for sure because mine wouldn’t stay folded because it was too tight:),
Araceli Romero,Top,https://www.amazon.com/gp/customer-reviews/REST4GK370W3Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"4.0 "," the United States "," May 30, 2024",Color: 1-pinkSize: Large,Verified Purchase,I wish I sized up bc the top kept going up but overall it’s cute,
Neha,Kept falling,https://www.amazon.com/gp/customer-reviews/R1TH9VXTXT280B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"2.0 "," the United States "," May 25, 2024",Color: 1-brownSize: Large,Verified Purchase,"The fit was fine , but it would roll up the shoulder looked very u comfortable",
Nicole Rumph,Really cute!! Maybe go a size up if you have a larger chest,https://www.amazon.com/gp/customer-reviews/RICKRV3Y7W5II/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"5.0 "," the United States "," April 24, 2024",Color: 1-brownSize: Large,Verified Purchase,,5
Evelyn R. Johnson,Cheap fabric,https://www.amazon.com/gp/customer-reviews/RJPDU5HWCSHXB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"2.0 "," the United States "," April 3, 2024",Color: 1-blackSize: Large,Verified Purchase,The fabric is that shiny cheap fabric. Really not what I was hoping for. Looks cheap in my opinion.,
Cheap and baggy quality.,Cheap,https://www.amazon.com/gp/customer-reviews/RYHAA3HMO2ML1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"1.0 "," the United States "," February 19, 2024",,Verified Purchase,Cheap and baggy material,
Alexandra,Runs small,https://www.amazon.com/gp/customer-reviews/R3D3NWBXIAYGY2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"3.0 "," the United States "," February 18, 2024",,Verified Purchase,Cute style & color but runs very small. Ordered a large & couldn't pull over my breast.  Perhaps not good if not heavy. Size up.,
Ray,Poor fit,https://www.amazon.com/gp/customer-reviews/R3I8AAA71J7CMZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"2.0 "," the United States "," February 7, 2024",,Verified Purchase,I ordered the smallest size and it was still too large. It didn’t fit well and pooled around the waist and sleeves. If you don’t mind the fit it might be worth it for the price.,
828GlamGirl,Love This,https://www.amazon.com/gp/customer-reviews/RO1IO774FHUS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"5.0 "," the United States "," February 5, 2024",,Verified Purchase,True to size. Sexy yet comfortable: affordable and great quality. Highly recommend.,
Roxy75,Not as pictured!,https://www.amazon.com/gp/customer-reviews/RDWE87I610606/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"2.0 "," the United States "," February 2, 2024",,Verified Purchase,This didn’t seem to fit like the picture. Material was thin and see through.,
Barbara byers,Fit,https://www.amazon.com/gp/customer-reviews/R2VJGLQ2U8RTTW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"5.0 "," the United States "," January 25, 2024",,Verified Purchase,It's nice,
Laci,Really cute!! Rises up a lot if you have bigger boobs,https://www.amazon.com/gp/customer-reviews/R261625O2Q4XL7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"4.0 "," the United States "," January 21, 2024",,Verified Purchase,Love the look - don’t like having to keep my arms down so it doesn’t rise up so be cautious if you have bigger boobs. I do love the look and style!! Might end up getting a darker color so it’s not as see through,3
june,eh...,https://www.amazon.com/gp/customer-reviews/R1858OOOED2558/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"3.0 "," the United States "," January 17, 2024",,Verified Purchase,its cute but its an athletic kind of fabric and doesnt really look like the picture,
Dedra Thompson,Not see through,https://www.amazon.com/gp/customer-reviews/R2BLUXVVC8GBQZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"4.0 "," the United States "," January 10, 2024",Color: 1-whiteSize: Large,Verified Purchase,"The fabric is more scuba-y, does have stretch. I will say the off the shoulder wouldn’t stay down so I tacked it",
444,Cute,https://www.amazon.com/gp/customer-reviews/R43DER8PA8F4L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"4.0 "," the United States "," January 2, 2024",Color: 1-whiteSize: Large,Verified Purchase,I wore this for a concert and loved it! The fold would from time to time ride up but no big deal very manageable and super cute. I bought in a diff color so def a re purchase,
Amazon Customer,DIRTY,https://www.amazon.com/gp/customer-reviews/R2F6SO7MXDW2Q1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"1.0 "," the United States "," December 22, 2023",Color: 1-whiteSize: Large,Verified Purchase,Received this today. First thing I saw when I opened it was a dirty makeup stain on it! This was supposed to be for tomorrow night. I will be asking for a full refund!,
Mahnaz,Bad quality,https://www.amazon.com/gp/customer-reviews/R2DQB81VUVMOAE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"1.0 "," the United States "," December 19, 2023",,Verified Purchase,"I got the 2-white top, and it looks absolutely nothing like the picture and very large fit as well, bad quality",
Hope,got what expected and overall pleased,https://www.amazon.com/gp/customer-reviews/R3CN7OCZV2ZV9O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"4.0 "," the United States "," November 20, 2023",,Verified Purchase,"this is cute, and i get lots of compliments. the white is not see through at all, good material! However, this style of shirt gets pretty annoying to wear. i might end up pinning or sewing down the folded over part because you can’t raise your arms without the top part lifting inside out. embarrassing and annoying! also wish is was slightly tighter/less material bc this is a small and it’s a little baggy in torso and arms. but overall happy with it and keeping it for many occasions!",15
Noemi,Cute top but a bit large,https://www.amazon.com/gp/customer-reviews/R1NHO99WI6EXLG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"3.0 "," the United States "," September 15, 2023",Color: 1-greySize: Medium,Verified Purchase,"I ordered a medium size and it was bigger than I expected it to be. The material is okay but one thing that I definitely did not like about it is how confusing it gets when it’s inside out. Other than that, I would’ve returned it but I lost the bag that it came with and it apparently needed that to be returned. It is not see through so in the future I might order the white one but in small.",3
Kingi,Good quality,https://www.amazon.com/gp/customer-reviews/R16OX4ZC165NN9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"5.0 "," the United States "," August 4, 2023",,Verified Purchase,Very well made but was too small. Unfortunately will return. Super cute! Long sleeves! Beautiful design.,4
It’s super cute but not for bigger chests. Rises up,Don’t buy if u have big boobssss,https://www.amazon.com/gp/customer-reviews/R191BVEX6D2202/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D9K8FTMW,"2.0 "," the United States "," July 15, 2023",Color: 1-whiteSize: Large,Verified Purchase,Would constantly rise up,4
