评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Hannah,Shrinks and PILLS,https://www.amazon.com/gp/customer-reviews/RN32BKSC9OOYH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"3.0 "," the United States "," January 22, 2025",Size: MediumColor: Patchwork Blue,Verified Purchase,"I got the color block blue one, and I don't know if this review applies too all colors/styles. This sweater is super comfortable but definitely has a couple major issues. It shrunk a bit when washed, so even though I bought a size up, the sleeves are now too short. Here's the biggest issue: it pills like CRAZY. I have a pill shaver and it literally needs to be shaved FIVE TIMES after EVERY wash. I don't know how there's any sweater left at this point. I've shaved enough off to have knitted another entire sweater. I really wish it didn't shrink and pill, because other than those two glaring issues, it's a great sweater. If pills bother you, DO NOT get this sweater.",
Annie2062,So cute,https://www.amazon.com/gp/customer-reviews/R2E8CTX0UGZP97/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"5.0 "," the United States "," January 18, 2025",,Verified Purchase,Really great quality and adorable!,
j,Warm and True Fit,https://www.amazon.com/gp/customer-reviews/R3RYX682LAO773/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"5.0 "," the United States "," January 16, 2025",Size: XX-LargeColor: Street Green,Verified Purchase,"This sweater looks exactly as it does in the picture, it has a perfect slightly oversized fit and the pattern is great.",
Cody kiska,Love it,https://www.amazon.com/gp/customer-reviews/R14SW5M1SKCIM7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"5.0 "," the United States "," January 12, 2025",Size: SmallColor: Cow Green,Verified Purchase,Great quality sweater! It’s thick and the cow is cute. I absolutely love it!,
Dembeck,This thing is AWESOME,https://www.amazon.com/gp/customer-reviews/R2R7HK3KFHT5JP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"5.0 "," the United States "," January 10, 2025",Size: LargeColor: Duck Blue,Verified Purchase,"I absolutely love this sweater.  Good quality and super comfy.  Oversized in a perfect way.  I am 6'0"" 175 lbs and the large is a little big on me.  As I wanted it to be.  Super fun sweater.  Everyone needs one.",
Lisa,Nice sweater but NOT made of cotton,https://www.amazon.com/gp/customer-reviews/R1DTPJNLKT6H3K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"4.0 "," the United States "," January 6, 2025",Size: MediumColor: Duck Blue,Verified Purchase,"The listing and the tag on the garment say 100% cotton, but it's pretty obvious this sweater is made of polyester or a poly/nylon blend. *Maybe* there is a small percentage of cotton content, but I doubt it. That said, if you are OK with those non-natural materials it's a nice sweater of reasonable quality. The seams are not knit in; it is sewn together, but everything lines up and the way the duck is accented with a 3-D stitch is very cute. The yarn is soft and this is a very thick and warm sweater. The neckline is a bit higher than a crew neck, more like a mock neck style. I normally wear a women's size L or XL. The men's medium fits me well. Slightly oversized in shoulders and length but sleeves hit right at my wrists.",
Buck Bell,Fun!,https://www.amazon.com/gp/customer-reviews/R2LV2J1VD7PORU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"5.0 "," the United States "," January 4, 2025",Size: LargeColor: Duck Blue,Verified Purchase,This was a gift and it was well received.,
Denise E Grimes,Duck!!!!,https://www.amazon.com/gp/customer-reviews/RKCY41XXMLXZH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"5.0 "," the United States "," January 1, 2025",Size: X-LargeColor: Duck Blue,Verified Purchase,We bought this for my daughter because she loves ducks and she loved this sweater.,
Stacy T,Thick,https://www.amazon.com/gp/customer-reviews/R2LXF40PVIA67J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"3.0 "," the United States "," December 29, 2024",Size: X-LargeColor: Cats Blue,Verified Purchase,Thicker than I like personally but very well made & super warm not itchy,
Stacy Vasquez,Super cute and warm,https://www.amazon.com/gp/customer-reviews/R2H0U4X8HZ2TR2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPX4Z71X,"5.0 "," the United States "," December 18, 2024",Size: LargeColor: Duck Blue,Verified Purchase,Very well made. Thick!  This is a very cute sweater great my 18 year old put on his Amazon wish list for Christmas.  I was so shocked because typically he wears black Rock back tshirts. Happy to purchase for him!  Get it; it’s cute!,
